DATAFLOW,LAST UPDATE,freq,siec,partner,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,MD,2015,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,MD,2016,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,MD,2017,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,MD,2018,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,MD,2019,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,MD,2020,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,ME,2015,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,ME,2016,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,ME,2017,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,ME,2018,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,ME,2019,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,ME,2020,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,MK,2015,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,MK,2016,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,MK,2017,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,MK,2018,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,MK,2019,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,MK,2020,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,MT,2015,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,MT,2016,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,MT,2017,8.05,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,MT,2018,15.86,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,MT,2019,2.40,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,MT,2020,18.82,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,NL,2015,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,NL,2016,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,NL,2017,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,NL,2018,1.14,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,NL,2019,4.36,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,NL,2020,4.84,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,NO,2015,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,NO,2016,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,NO,2017,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,NO,2018,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,NO,2019,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,NO,2020,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,PL,2015,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,PL,2016,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,PL,2017,0.60,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,PL,2018,0.55,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,PL,2019,5.49,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,PL,2020,5.80,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,PT,2015,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,PT,2016,1.98,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,PT,2017,8.49,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,PT,2018,8.43,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,PT,2019,21.44,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,PT,2020,18.87,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,RO,2015,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,RO,2016,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,RO,2017,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,RO,2018,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,RO,2019,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,RO,2020,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,RS,2015,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,RS,2016,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,RS,2017,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,RS,2018,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,RS,2019,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,RS,2020,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,SE,2015,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,SE,2016,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,SE,2017,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,SE,2018,0.05,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,SE,2019,0.21,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,SE,2020,0.27,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,SI,2015,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,SI,2016,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,SI,2017,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,SI,2018,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,SI,2019,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,SI,2020,0.01,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,SK,2015,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,SK,2016,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,SK,2017,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,SK,2018,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,SK,2019,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,SK,2020,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,TR,2015,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,TR,2016,0.52,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,TR,2017,1.39,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,TR,2018,0.89,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,TR,2019,2.70,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,TR,2020,6.22,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,UA,2015,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,UA,2016,0.01,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,UA,2017,0.05,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,UA,2018,0.15,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,UA,2019,0.45,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,UA,2020,9.32,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,UK,2015,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,UK,2016,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,UK,2017,0.20,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,UK,2018,2.59,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,UK,2019,6.40,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,UK,2020,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,XK,2015,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,XK,2016,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,XK,2017,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,XK,2018,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,XK,2019,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,US,PC,XK,2020,,z
